Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,15-Dec-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,55,104,"$5,720","$3,546.4",62.00%,Online
Foot Locker,1185732,16-Dec-21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47,63,"$2,961","$1,243.62",42.00%,Online
Foot Locker,1185732,17-Dec-21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,48,34,"$1,632",$734.4,45.00%,Online
Foot Locker,1185732,18-Dec-21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,48,29,"$1,392",$626.4,45.00%,Online
Foot Locker,1185732,19-Dec-21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,56,27,"$1,512",$650.16,43.00%,Online
Foot Locker,1185732,20-Dec-21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,60,63,"$3,780","$1,474.2",39.00%,Online
Foot Locker,1185732,21-Dec-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,66,113,"$7,458","$4,847.7",65.00%,Online
Foot Locker,1185732,22-Dec-21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55,60,"$3,300","$1,551",47.00%,Online
Foot Locker,1185732,23-Dec-21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55,55,"$3,025","$1,603.25",53.00%,Online
Foot Locker,1185732,24-Dec-21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,56,44,"$2,464","$1,256.64",51.00%,Online
Foot Locker,1185732,25-Dec-21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64,42,"$2,688","$1,290.24",48.00%,Online
Foot Locker,1185732,26-Dec-21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,71,65,"$4,615","$2,030.6",44.00%,Online
Foot Locker,1185732,27-Dec-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,67,124,"$8,308","$5,732.52",69.00%,Online
Foot Locker,1185732,28-Dec-21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55,69,"$3,795","$1,707.75",45.00%,Online
Foot Locker,1185732,29-Dec-21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55,65,"$3,575","$1,894.75",53.00%,Online
Foot Locker,1185732,30-Dec-21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,57,53,"$3,021","$1,601.13",53.00%,Online
Foot Locker,1185732,31-Dec-21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,63,47,"$2,961","$1,362.06",46.00%,Online
Foot Locker,1185732,01-Jan-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,68,83,"$5,644","$2,426.92",43.00%,Online
Foot Locker,1185732,08-Feb-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30,50,"$15,000","$6,000",40.00%,In-store
Foot Locker,1185732,08-Feb-21,Northeast,Rhode Island,Providence,Men's Apparel,45,125,"$56,250","$16,875",30.00%,In-store
Foot Locker,1185732,08-Feb-21,Northeast,Rhode Island,Providence,Women's Apparel,35,225,"$78,750","$31,500",40.00%,In-store
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Men's Street Footwear,35,445,"$1,55,750","$54,512.5",35.00%,In-store
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,35,150,"$52,500","$18,375",35.00%,In-store
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Women's Street Footwear,25,175,"$43,750","$17,500",40.00%,In-store
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30,25,"$7,500","$3,000",40.00%,In-store
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Men's Apparel,45,75,"$33,750","$10,125",30.00%,In-store
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Women's Apparel,35,175,"$61,250","$24,500",40.00%,In-store
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Men's Street Footwear,35,425,"$1,48,750","$52,062.5",35.00%,In-store
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,35,125,"$43,750","$15,312.5",35.00%,In-store
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Women's Street Footwear,25,125,"$31,250","$12,500",40.00%,In-store
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30,50,"$15,000","$6,000",40.00%,In-store
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Men's Apparel,45,50,"$22,500","$6,750",30.00%,In-store
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Women's Apparel,35,200,"$70,000","$28,000",40.00%,In-store
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Men's Street Footwear,50,470,"$2,35,000","$82,250",35.00%,In-store
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,45,175,"$78,750","$27,562.5",35.00%,In-store
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Women's Street Footwear,40,200,"$80,000","$32,000",40.00%,In-store
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,40,150,"$60,000","$24,000",40.00%,In-store
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Men's Apparel,50,175,"$87,500","$26,250",30.00%,In-store
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Women's Apparel,55,300,"$1,65,000","$66,000",40.00%,In-store
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Men's Street Footwear,50,550,"$2,75,000","$96,250",35.00%,In-store
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,45,300,"$1,35,000","$47,250",35.00%,In-store
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Women's Street Footwear,40,225,"$90,000","$36,000",40.00%,In-store
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,40,200,"$80,000","$32,000",40.00%,In-store
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Men's Apparel,50,200,"$1,00,000","$30,000",30.00%,In-store
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Women's Apparel,55,350,"$1,92,500","$77,000",40.00%,In-store
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Men's Street Footwear,50,575,"$2,87,500","$1,00,625",35.00%,In-store
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,45,325,"$1,46,250","$51,187.5",35.00%,In-store
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Women's Street Footwear,40,250,"$1,00,000","$40,000",40.00%,In-store
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,40,200,"$80,000","$32,000",40.00%,In-store
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Men's Apparel,50,225,"$1,12,500","$33,750",30.00%,In-store
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Women's Apparel,55,400,"$2,20,000","$88,000",40.00%,In-store
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Men's Street Footwear,50,550,"$2,75,000","$96,250",35.00%,In-store
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,45,325,"$1,46,250","$51,187.5",35.00%,In-store
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Women's Street Footwear,40,250,"$1,00,000","$40,000",40.00%,In-store
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,40,150,"$60,000","$24,000",40.00%,In-store
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Men's Apparel,50,125,"$62,500","$18,750",30.00%,In-store
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Women's Apparel,55,300,"$1,65,000","$66,000",40.00%,In-store
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Men's Street Footwear,50,425,"$2,12,500","$74,375",35.00%,In-store
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,45,225,"$1,01,250","$35,437.5",35.00%,In-store
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Women's Street Footwear,40,125,"$50,000","$20,000",40.00%,In-store
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,40,100,"$40,000","$16,000",40.00%,In-store
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Men's Apparel,50,100,"$50,000","$15,000",30.00%,In-store
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Women's Apparel,55,200,"$1,10,000","$44,000",40.00%,In-store
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Men's Street Footwear,55,375,"$2,06,250","$72,187.5",35.00%,In-store
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,50,200,"$1,00,000","$35,000",35.00%,In-store
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Women's Street Footwear,50,100,"$50,000","$20,000",40.00%,In-store
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,50,75,"$37,500","$15,000",40.00%,In-store
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Men's Apparel,60,75,"$45,000","$13,500",30.00%,In-store
Foot Locker,1185732,08-Feb-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29,13,$377,$203.58,54.00%,Online
Foot Locker,1185732,08-Feb-21,Northeast,Rhode Island,Providence,Men's Apparel,41,35,"$1,435",$588.35,41.00%,Online
Foot Locker,1185732,08-Feb-21,Northeast,Rhode Island,Providence,Women's Apparel,33,65,"$2,145","$1,136.85",53.00%,Online
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Men's Street Footwear,34,111,"$3,774","$1,887",50.00%,Online
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,34,44,"$1,496",$673.2,45.00%,Online
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Women's Street Footwear,23,51,"$1,173",$609.96,52.00%,Online
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29,8,$232,$116,50.00%,Online
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Men's Apparel,44,20,$880,$396,45.00%,Online
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Women's Apparel,32,51,"$1,632",$881.28,54.00%,Online
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Men's Street Footwear,32,111,"$3,552","$1,740.48",49.00%,Online
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,32,33,"$1,056",$528,50.00%,Online
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Women's Street Footwear,24,36,$864,$449.28,52.00%,Online
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29,13,$377,$199.81,53.00%,Online
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Men's Apparel,44,15,$660,$264,40.00%,Online
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Women's Apparel,33,50,"$1,650",$858,52.00%,Online
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Men's Street Footwear,49,122,"$5,978","$2,989",50.00%,Online
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,43,49,"$2,107",$948.15,45.00%,Online
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Women's Street Footwear,39,60,"$2,340","$1,263.6",54.00%,Online
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39,44,"$1,716",$892.32,52.00%,Online
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Men's Apparel,49,46,"$2,254",$901.6,40.00%,Online
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Women's Apparel,52,81,"$4,212","$2,232.36",53.00%,Online
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Men's Street Footwear,47,138,"$6,486","$2,918.7",45.00%,Online
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,41,90,"$3,690","$1,808.1",49.00%,Online
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Women's Street Footwear,39,65,"$2,535","$1,394.25",55.00%,Online
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39,60,"$2,340","$1,263.6",54.00%,Online
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Men's Apparel,48,58,"$2,784","$1,141.44",41.00%,Online
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Women's Apparel,51,88,"$4,488","$2,288.88",51.00%,Online
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Men's Street Footwear,46,167,"$7,682","$3,456.9",45.00%,Online
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,41,81,"$3,321","$1,660.5",50.00%,Online
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Women's Street Footwear,37,65,"$2,405","$1,250.6",52.00%,Online
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,37,58,"$2,146","$1,115.92",52.00%,Online
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Men's Apparel,47,63,"$2,961","$1,184.4",40.00%,Online
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Women's Apparel,50,116,"$5,800","$2,900",50.00%,Online
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Men's Street Footwear,46,143,"$6,578","$3,157.44",48.00%,Online
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,42,91,"$3,822","$1,796.34",47.00%,Online
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Women's Street Footwear,38,75,"$2,850","$1,567.5",55.00%,Online
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,37,39,"$1,443",$764.79,53.00%,Online
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Men's Apparel,45,31,"$1,395",$558,40.00%,Online
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Women's Apparel,52,87,"$4,524","$2,442.96",54.00%,Online
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Men's Street Footwear,45,111,"$4,995","$2,247.75",45.00%,Online
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,43,56,"$2,408","$1,155.84",48.00%,Online
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Women's Street Footwear,36,38,"$1,368",$697.68,51.00%,Online
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39,27,"$1,053",$568.62,54.00%,Online
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Men's Apparel,47,27,"$1,269",$520.29,41.00%,Online
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Women's Apparel,52,58,"$3,016","$1,538.16",51.00%,Online
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Men's Street Footwear,53,94,"$4,982","$2,491",50.00%,Online
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,46,56,"$2,576","$1,262.24",49.00%,Online
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Women's Street Footwear,45,29,"$1,305",$678.6,52.00%,Online
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,47,23,"$1,081",$540.5,50.00%,Online
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Men's Apparel,55,19,"$1,045",$418,40.00%,Online
Foot Locker,1185732,08-Feb-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,20,16,$320,$144,45.00%,Outlet
Foot Locker,1185732,08-Feb-21,Northeast,Rhode Island,Providence,Men's Apparel,34,40,"$1,360",$489.6,36.00%,Outlet
Foot Locker,1185732,08-Feb-21,Northeast,Rhode Island,Providence,Women's Apparel,27,77,"$2,079",$977.13,47.00%,Outlet
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Men's Street Footwear,26,156,"$4,056","$1,500.72",37.00%,Outlet
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,27,45,"$1,215",$473.85,39.00%,Outlet
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Women's Street Footwear,17,56,$952,$447.44,47.00%,Outlet
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,20,8,$160,$75.2,47.00%,Outlet
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Men's Apparel,33,25,$825,$297,36.00%,Outlet
Foot Locker,1185732,06-Mar-21,Northeast,Rhode Island,Providence,Women's Apparel,25,58,"$1,450",$638,44.00%,Outlet
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Men's Street Footwear,28,132,"$3,696","$1,552.32",42.00%,Outlet
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,23,40,$920,$368,40.00%,Outlet
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Women's Street Footwear,16,44,$704,$295.68,42.00%,Outlet
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,21,17,$357,$160.65,45.00%,Outlet
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Men's Apparel,33,15,$495,$158.4,32.00%,Outlet
Foot Locker,1185732,07-Apr-21,Northeast,Rhode Island,Providence,Women's Apparel,26,60,"$1,560",$686.4,44.00%,Outlet
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Men's Street Footwear,39,150,"$5,850","$2,398.5",41.00%,Outlet
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,32,58,"$1,856",$686.72,37.00%,Outlet
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Women's Street Footwear,32,60,"$1,920",$806.4,42.00%,Outlet
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,27,51,"$1,377",$633.42,46.00%,Outlet
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Men's Apparel,40,54,"$2,160",$799.2,37.00%,Outlet
Foot Locker,1185732,06-May-21,Northeast,Rhode Island,Providence,Women's Apparel,36,93,"$3,348","$1,473.12",44.00%,Outlet
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Men's Street Footwear,36,176,"$6,336","$2,534.4",40.00%,Outlet
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,35,105,"$3,675","$1,433.25",39.00%,Outlet
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Women's Street Footwear,32,74,"$2,368",$994.56,42.00%,Outlet
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,26,70,"$1,820",$837.2,46.00%,Outlet
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Men's Apparel,39,66,"$2,574",$900.9,35.00%,Outlet
Foot Locker,1185732,08-Jun-21,Northeast,Rhode Island,Providence,Women's Apparel,43,119,"$5,117","$2,302.65",45.00%,Outlet
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Men's Street Footwear,38,173,"$6,574","$2,498.12",38.00%,Outlet
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,32,114,"$3,648","$1,349.76",37.00%,Outlet
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Women's Street Footwear,27,78,"$2,106",$947.7,45.00%,Outlet
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,31,60,"$1,860",$855.6,46.00%,Outlet
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Men's Apparel,33,68,"$2,244",$762.96,34.00%,Outlet
Foot Locker,1185732,06-Jul-21,Northeast,Rhode Island,Providence,Women's Apparel,38,136,"$5,168","$2,170.56",42.00%,Outlet
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Men's Street Footwear,38,182,"$6,916","$2,835.56",41.00%,Outlet
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,31,111,"$3,441","$1,307.58",38.00%,Outlet
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Women's Street Footwear,30,85,"$2,550","$1,096.5",43.00%,Outlet
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29,47,"$1,363",$586.09,43.00%,Outlet
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Men's Apparel,37,40,"$1,480",$532.8,36.00%,Outlet
Foot Locker,1185732,07-Aug-21,Northeast,Rhode Island,Providence,Women's Apparel,38,96,"$3,648","$1,714.56",47.00%,Outlet
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Men's Street Footwear,39,128,"$4,992","$2,096.64",42.00%,Outlet
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,30,79,"$2,370",$876.9,37.00%,Outlet
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Women's Street Footwear,29,39,"$1,131",$486.33,43.00%,Outlet
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30,32,$960,$441.6,46.00%,Outlet
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Men's Apparel,34,33,"$1,122",$403.92,36.00%,Outlet
Foot Locker,1185732,06-Sep-21,Northeast,Rhode Island,Providence,Women's Apparel,41,64,"$2,624","$1,180.8",45.00%,Outlet
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Men's Street Footwear,37,113,"$4,181","$1,714.21",41.00%,Outlet
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,38,68,"$2,584",$981.92,38.00%,Outlet
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Women's Street Footwear,40,30,"$1,200",$528,44.00%,Outlet
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39,23,$897,$403.65,45.00%,Outlet
Foot Locker,1185732,08-Oct-21,Northeast,Rhode Island,Providence,Men's Apparel,40,23,$920,$303.6,33.00%,Outlet
